,tweet_id,sentiment,text
1662,2.08910616927273e+17,neutral,My piece on Chelsea Flower Show in the Sunday Times:
1663,2.2162538428486e+17,positive,"""[someone] Everyone's still at Roskilde festival, it does not finish until tomorrow night, but just wait 'til Monday ;D"""
1664,2.61707064768873e+17,neutral,REMEMBER! We are going to Blackpool Illuminations next Saturday (3rd). A few are coming...anyone else up for it?
1665,2.56187807138202e+17,negative,Just now remembering that [someone] told me [someone] had my painting and Mitchie did not even mention it in 6th period #anger
1666,2.71238347492586e+17,negative,[someone] hiya! sorry for missing out on the WE! there is Antonio Carluccio giving a talk on Friday: fancy going?
1667,2.80277199167316e+17,positive,[someone] Mehdi Hasan just aced it on The Sunday politics.
1668,2.49604801413919e+17,positive,"""[someone] I totally just squealed seeing the ABC Sunday promo on tv. THE CHARMINGS! ALL THE FEELS, I HAVE THEM!"""
1669,2.47022317631312e+17,positive,"""Ahh, the Polish Festival is today and tomorrow! Shoooooooooot. I hope I can make it tomorrow :S"""
1670,2.471986549166e+17,positive,"""Up crazy early on a Sunday for the start of Ironman Wales. Good luck to everyone taking part, you are all amazing"""
1671,2.51340955188331e+17,neutral,"""[someone] Hey Mr. Bennett - I just read the blog on Luker. May NC Youth Soccer reprint your article with your permission? M. Moore, DepDir"""
1672,2.57770063904535e+17,positive,"""[someone] thanks for following me Maite,great to see you Saturday."""
1673,2.62873461578412e+17,neutral,Staff at a Wegmans in Binghamton NY say bottled water has been in almost all carts since Friday. Here's the proof...
1674,2.62379800440738e+17,positive,"""F.M. Kirby Center,November 24th...Hope to see you there..."
1675,2.54915700278305e+17,positive,"""excitement for liverpool john moores next saturday, only going in search for males with Liverpudlian accents"""
1676,2.78095552497979e+17,positive,"""Mitchie, thanks for the fun times! I will miss our Sunday get-togethers after mass and our nosebleed convos. you are IMP. Love you! &lt;3"""
1677,2.2988952464015e+17,neutral,You may have heard Threshold's media comments about banks seeking rent directly from tenants. Please contact us for advice if it affects you
1678,2.24034076334633e+17,positive,"""GO CATS! The 20th annual ESPY Awards: SuperFan badge holders consistently post smart, timely comments about Wash..."
1679,2.78030594263364e+17,negative,I know I saw them at Roskilde Festival 10' but it is still sad that I cannot go tomorrow. :(
1680,2.29726629709095e+17,neutral,"""September 9th Blues on the Bridge, Binghamton NY, 12pm - 10pm. Come see us at our table and our demonstrations during the course of the day."""
1681,2.38370128163639e+17,positive,"""[someone] haha! and nope, just know i have to go in wednesday and enrole and stuff. Do you?"""
1682,2.20693380504617e+17,neutral,Just left the fair! It was getting way too packed! #SanDiegoCountyFair #DelMar #4th @ San Diego County Fair
1683,2.47361817519735e+17,positive,Off to see The Ladykillers at [someone] with [someone] on Friday. Looking forward to it!
1684,2.20677602308919e+17,positive,Conquering rides on the 4th baby!!! @ San Diego County Fair
1685,2.72160821453394e+17,neutral,"""Jiujitsu with punches and cardio today, back at it at one tomorrow."""
1686,2.60883621542523e+17,positive,[someone] you could come and see the show!!! I am playing Maite!!!!!!! it is showcasing at Loyola from November 28th to December 2nd
1687,2.37025223977878e+17,positive,"""Happy 16th Anniversary to Stone Brewing! If you, like us, could not make it down for the party at the brewery,..."
1688,2.50570562844365e+17,neutral,"""Just back from fab visit to Floriade in Venlo. Chelsea Flower Show meets Eden Project! On til 7 Oct, otherwise you will have to wait 10 years!"""
1689,2.22331096136819e+17,positive,I am rewatching Saturday night's #Superstar I still cannot [someone] did not make it through. That version of Blaze Of Glory was epic!
1690,2.67921470829773e+17,positive,Fireworks Spectacular on Saturday night - 1000s queuing for big wheel...Then the sun shone on moving Remembrance Service. A Welly weekend!
1691,2.51805168151179e+17,positive,In Moscow - getting ready for the live demo at Art Park on Sunday. Come join if you fancy
1692,2.57948060682961e+17,positive,"""[someone] Thank you. Suzanne Moore is debating Mehdi Hasan on this on Today at 8:45am tomorrow, so hopefully he will have to listen..."""
1693,2.5601872928297e+17,neutral,"""Why Sustainability is very important for the Cotton Industry: Interlaken, 9 October 2012. In this vide..."
1694,2.48022498854191e+17,negative,"""Because you know that no matter how shitty you feel on a Tuesday morning, Maite feels shittier."""
1695,2.6796564117941e+17,neutral,Have you already seen the 2nd episode of 'I AM SAM'? Shot at Roskilde Festival in Denmark!
1696,2.68681000010273e+17,positive,Omigod omigod omigod... the biker jacket I have had made in Hoi An is PERFECT! A few alterations to the dresses to check tomorrow. cannot wait!
1697,2.53083715465515e+17,positive,Hope to make it SURVIVAL TUESDAY but need favour elsewhere. we will at least make sure Sky soundtracks final montage with BJ's Blaze of Glory.
1698,2.18987834273571e+17,positive,1st team game looks set to be on with sunshine in Lechlade
1699,2.72002899805106e+17,positive,Thanksgiving leftovers is the 2nd BEST part of thanksgiving .. Why would not i be mad
1700,2.54261683210551e+17,negative,Dad's going to Hat Yai tomorrow. Waaaaa. cannot see him for the next 4 days. Hmm.
1701,2.41833098688475e+17,positive,"""Tina, Mustard and Pudding are climbing Mount Snowdon tomorrow to raise funds for the Pet Welfare Alliance. Your..."
1702,2.51490732563649e+17,neutral,Join us for Splash Dance's 3rd Neon Night Light party with sounds by house DJ's [someone]! [someone] [pic]:
1703,2.40938488478982e+17,neutral,alarm clock is set for 7 jokes i do not have to enrole at college till 2 then do not start till the 10th #Bazinga
1704,2.69939101669667e+17,neutral,Looking for ladies to travel to the Everglades and Key West in February! Warm weather and Rum Runners.....
1705,2.71739536768389e+17,neutral,This is a lamp I made today to take to Haltwhistle tomorrow - just testing it to see if the lights are ok -
1706,2.08946947497787e+17,positive,Did you miss your favorite panel at Phoenix Comicon? I recorded all the headliners in HD 1st row. Watch them all
1707,2.47323266757325e+17,positive,I went to the Polish Festival on Roncesvalles on Saturday awesome time!
1708,2.49529842456994e+17,neutral,"""[someone] Alright pricey! How you doing, got a round in lough Erne next Friday! #needmoreballs"""
1709,2.23143328458347e+17,positive,"""[someone] An excellent idea. May is a lovely time in the city. Chelsea Flower Show too. And yes, costs often better than summer months."""
1710,2.57454455866409e+17,positive,[someone] [someone] making them is awesome but on a lazy Sunday it is best left to Antonio Carluccio plus I cannot get them sticky inside
1711,2.70664440918192e+17,positive,[someone] I cannot wait to see you on December 9th and meet at the fm Kirby Center!!(:
1712,2.17802557563748e+17,positive,"""Matt Cain just got his """"""""own day"""""""" in SF. Every June 13th is now """"""""Matt Cain Day"""""""". that is pretty dope! #mattcain #sfgiants"""
1713,2.83904591878291e+17,positive,I hope everyone had a great Christmas! Jason Tyler will be at the Deland's Airport Restaurant and Gin Mill December 29th!
1714,2.48590690420937e+17,neutral,"""Today is 'International Talk Like A Pirate Day', or as they call it in Somalia; Wednesday. #dirtypirate"""
1715,2.83702072271057e+17,positive,[someone] the champ could have a good day tomorrow. Dunky text me earlier about golf at lough Erne on Sunday. You playing ?
1716,2.24415379659821e+17,positive,#goosebumps on Friday as [someone] surged to his win and again yesterday as [someone] swept through Cap d'Agde in the Maillot Jaune
1717,1.99522038912786e+17,negative,"""If we do not go on senior trip with the Malvern people, where are we vacationing to? No matter what, we are not going to be in Ohio June 3rd."""
1718,2.63510530768138e+17,negative,I am going to make fun of Danee tomorrow because she likes the Lakers. I do not even care but I just like being mean to Danee sometimes.
1719,2.40495344952164e+17,positive,Heard the raw recording last night from [someone] &amp; #TheJoBurtExperience at the Back to Earth Festival on Saturday. #Amazing! So proud!
1720,2.56157101204832e+17,neutral,Soundman Pete wrestling with gremlins in Haltwhistle last Monday before the interview with [someone] for Cinelove
1721,2.82993750790259e+17,neutral,Last day in Krabi. Will be heading for Hat Yai for 2nd round shopping and sleep over in Aloq Staq. ETA 2100.
1722,2.66689703678448e+17,positive,[someone] I loved the Hawaii Rainbows. Out here in CA they used to show almost all their home games at around 11 PM on Sat Nights.
1723,2.39392616712655e+17,positive,[someone] Lovely event Thursday at the Creative Alliance -- congrats!
1724,2.23502260859187e+17,positive,"""2012 ESPY Awards Best Dressed: The 20th annual 2012 Espy Awards were last night, and with Lebron james winning ..."
1725,2.71839017262273e+17,positive,"""I have a spare ticket for the Warners at the Bay beer festival on Sunday, anyone want it?"""
1726,2.42693305937314e+17,neutral,Just 21 days left to register for the September 27th #MS2Conf in Grand Bend. Promo Code BERNIA50 saves $50
1727,2.34992525511885e+17,neutral,The closing ceremony of the London 2012 Summer Olympics was held on 12 August 2012. The ceremony included a...
1728,2.6588043938485e+17,positive,do not forget to send kids Wednesday with candy. (Bet you never see me say that again!) Halloween candy to be donated to the VA Hospital!
1729,2.70075282059305e+17,positive,"""[someone]: So, who is going to see the Stones in Crossfire Hurricane tomorrow night at [someone] #firstlightmaui I want to!"""
1730,2.35030604331221e+17,positive,Summer Reading Club ENDS August 18! Get your reading wrapped up and come get your FastPasses by that date. August 18 is the LAST DAY!
1731,2.08492592919364e+17,neutral,we have got 2 tickets remaining for the Wales v Barbarians game tomorrow. Call 01792 616500 if you are interested in snapping up the final 2...
1732,2.12219377033036e+17,neutral,[someone] My video from Star Wars Weekends on Saturday: [someone] Q&amp;A with host [someone]
1733,2.5773636562049e+17,neutral,"""Post I wrote on Mehdi Hasan and abortion - wondering just what, precisely, he may have been expecting..."
1734,2.07877655293465e+17,neutral,Arriving tomorrow and throughout the weekend: Copper River Salmon from Alaska Wianno Oysters from Cape Cod Fresh Alaskan Halibut
1735,2.83623769610793e+17,neutral,#2012Memories seeing [someone] for the first time at Riot Fest in Chicago. September 15
1736,2.77804852141228e+17,positive,.[someone] Nice piece. I think I may have written one of the longest defenses of Kenny Lofton's HOF case:
1737,2.33189651324744e+17,neutral,[someone] about recycling - our group is glass - tomorrow we must do folio about glass i think - ask Mysa lah xD
1738,2.47772888839647e+17,positive,Already working on the next Riot Fest interview coming this Wednesday. Here's a hint: it has also a real good one.
1739,2.54226280134873e+17,positive,Geekery: Just learned about the Tim Burton &amp; Danny Elfman 25th Anniversary Music Box Set. Now if only I could...
1740,2.64710936378626e+17,negative,"""There you, go, Vermalen. You do not clear it, and disaster strikes, especially if Van Persie is in the area. ManU up, 1-0, in the 3rd minute."""
1741,2.80900975642952e+17,neutral,Miss Teen USA on the next one.. Saturday Wahhh?(:
1742,2.15976014470328e+17,positive,I really want for there to be bball on Sunday. And not just MYSA
1743,2.67608374949057e+17,positive,November 11 Happy Veteran Day? seriusly I am not agree with the word war because that means innocent people...
1744,2.55444586917421e+17,positive,Opening Night Saturday at Maverik Center. it is going to be our best opening crowd night in over 10 years. Get...
1745,2.72679589996802e+17,negative,Sadly another Australian Tour has come to an end going to miss Australia so much next stop Brisbane tomorrow then...
1746,2.38719768012653e+17,neutral,"""[someone] only going on Friday, pulled apart by horses, band of skulls, eagles of death metal, joy formidable, Mark Lanegan..."""
1747,2.68810922515124e+17,neutral,Join KSPN this Friday night at the Belly Up Aspen we present new artist Ben Sollee! Showtime at 9 p.m.
